Date,Price,P/S,P/B,P/E,P/FCF,P/EBITDA,EV/EBITDA,EV/B,EV/FCF,LTDebt/EV
4/14/2015,15.73,1.9336,3.3454,30.5767,12.4352,14.5334,12.5371,2.8839,10.7273,0
4/15/2015,15.68,1.9274,3.3348,30.4795,12.3957,14.4872,12.4909,2.8733,10.6877,0
4/16/2015,15.785,1.9403,3.3571,30.6836,12.4787,14.5842,12.5879,2.8956,10.7708,0
4/17/2015,15.62,1.9201,3.322,30.3629,12.3483,14.4317,12.4354,2.8605,10.6403,0
4/20/2015,15.71,1.9311,3.3412,30.5378,12.4194,14.5149,12.5186,2.8797,10.7115,0
4/21/2015,15.69,1.9287,3.3369,30.4989,12.4036,14.4964,12.5001,2.8754,10.6956,0
4/22/2015,15.81,1.9434,3.3625,30.7322,12.4985,14.6073,12.6111,2.9009,10.7905,0
4/23/2015,15.84,1.9471,3.3688,30.7905,12.5222,14.635,12.6388,2.9073,10.8143,0
4/24/2015,15.8,1.9422,3.3603,30.7128,12.4906,14.598,12.6018,2.8988,10.7826,0
4/27/2015,15.81,1.9434,3.3625,30.7322,12.4985,14.6073,12.6111,2.9009,10.7905,0
4/28/2015,15.985,1.9649,3.3997,31.0724,12.6368,14.769,12.7728,2.9381,10.9289,0
4/29/2015,15.97,1.9631,3.3965,31.0432,12.625,14.7551,12.7589,2.935,10.9171,0
4/30/2015,15.595,1.917,3.3167,30.3143,12.3285,14.4086,12.4123,2.8552,10.6205,0
5/1/2015,15.71,1.9311,3.3412,30.5378,12.4194,14.5149,12.5186,2.8797,10.7115,0
5/4/2015,15.81,1.9434,3.3625,30.7322,12.4985,14.6073,12.6111,2.9009,10.7905,0
5/5/2015,15.46,1.9004,3.288,30.0519,12.2218,14.2839,12.2875,2.8265,10.5137,0
5/6/2015,15.53,1.909,3.3029,30.1879,12.2771,14.3486,12.3522,2.8414,10.5691,0
5/7/2015,15.68,1.9274,3.3348,30.4795,12.3957,14.4872,12.4909,2.8733,10.6877,0
5/8/2015,15.52,1.9078,3.3008,30.1685,12.2692,14.3393,12.343,2.8393,10.5612,0
5/11/2015,15.8,1.9422,3.3603,30.7128,12.4906,14.598,12.6018,2.8988,10.7826,0
5/12/2015,15.58,1.9151,3.3135,30.2851,12.3166,14.3948,12.3985,2.852,10.6086,0
5/13/2015,15.7,1.9299,3.3391,30.5184,12.4115,14.5056,12.5094,2.8775,10.7035,0
5/14/2015,15.85,1.9483,3.371,30.81,12.5301,14.6442,12.648,2.9094,10.8222,0
5/15/2015,15.8,1.9422,3.3603,30.7128,12.4906,14.598,12.6018,2.8988,10.7826,0
5/18/2015,16.03,1.9705,3.4092,31.1599,12.6724,14.8105,12.8144,2.9477,10.9645,0
