Date,Price,P/B,P/S,P/E,P/FCF,P/EBITDA,EV/EBITDA,EV/B,EV/FCF,LTDebt/EV
11/26/2010,17.58,3.2624,3.8072,31.2527,27.4504,#N/A N/A,#N/A N/A,4.0278,33.697,0.4414
11/29/2010,17.8,3.3032,3.8549,31.6438,27.794,#N/A N/A,#N/A N/A,4.0798,34.1325,0.4357
11/30/2010,17.55,3.2568,3.8007,31.1993,27.4036,#N/A N/A,#N/A N/A,4.0207,33.6376,0.4422
12/1/2010,17.9,3.3218,3.8765,31.8215,27.9501,#N/A N/A,#N/A N/A,4.1035,34.3304,0.4332
12/2/2010,17.94,3.3292,3.8852,31.8927,28.0126,#N/A N/A,#N/A N/A,4.113,34.4096,0.4322
12/3/2010,17.98,3.3366,3.8939,31.9638,28.075,#N/A N/A,#N/A N/A,4.1224,34.4888,0.4312
12/6/2010,17.63,3.2717,3.8181,31.3416,27.5285,#N/A N/A,#N/A N/A,4.0396,33.796,0.4401
12/7/2010,17.94,3.3292,3.8852,31.8927,28.0126,#N/A N/A,#N/A N/A,4.113,34.4096,0.4322
12/8/2010,18.2,3.3775,3.9415,32.3549,28.4185,#N/A N/A,#N/A N/A,4.1745,34.9242,0.4259
12/9/2010,18.27,3.3905,3.9567,32.4793,28.5279,#N/A N/A,#N/A N/A,4.191,35.0628,0.4242
12/10/2010,18.25,3.3868,3.9523,32.4438,28.4966,#N/A N/A,#N/A N/A,4.1863,35.0232,0.4247
12/13/2010,17.97,3.3348,3.8917,31.946,28.0594,#N/A N/A,#N/A N/A,4.1201,34.469,0.4315
12/14/2010,18.25,3.3868,3.9523,32.4438,28.4966,#N/A N/A,#N/A N/A,4.1863,35.0232,0.4247
12/15/2010,18.68,3.4665,4.0455,33.2082,29.168,#N/A N/A,#N/A N/A,4.2881,35.8744,0.4146
12/16/2010,19,3.5259,4.1148,33.7771,29.6677,#N/A N/A,#N/A N/A,4.3638,36.5078,0.4074
12/17/2010,19.66,3.6484,4.2577,34.9504,30.6983,#N/A N/A,#N/A N/A,4.5199,37.8142,0.3933
12/20/2010,19.52,3.6224,4.2274,34.7015,30.4797,#N/A N/A,#N/A N/A,4.4868,37.5371,0.3962
12/21/2010,19.48,3.615,4.2187,34.6304,30.4172,#N/A N/A,#N/A N/A,4.4773,37.4579,0.3971
12/22/2010,19.37,3.5946,4.1949,34.4348,30.2455,#N/A N/A,#N/A N/A,4.4513,37.2402,0.3994
12/23/2010,19.32,3.5853,4.1841,34.3459,30.1674,#N/A N/A,#N/A N/A,4.4395,37.1412,0.4004
12/27/2010,19.16,3.5556,4.1494,34.0615,29.9175,#N/A N/A,#N/A N/A,4.4016,36.8245,0.4039
12/28/2010,19.2,3.563,4.1581,34.1326,29.98,#N/A N/A,#N/A N/A,4.4111,36.9037,0.403
12/29/2010,19.4,3.6002,4.2014,34.4882,30.2923,#N/A N/A,#N/A N/A,4.4584,37.2996,0.3987
12/30/2010,19.38,3.5965,4.1971,34.4526,30.2611,#N/A N/A,#N/A N/A,4.4537,37.26,0.3992
12/31/2010,19.27,2.6221,3.7147,66.674,25.24,#N/A N/A,#N/A N/A,2.8535,32.702,11.6435
1/3/2011,19.57,2.6629,3.7725,67.712,25.633,#N/A N/A,#N/A N/A,2.8939,33.1647,11.481
1/4/2011,19.74,2.686,3.8053,68.3002,25.8556,#N/A N/A,#N/A N/A,2.9168,33.427,11.3909
1/5/2011,20.13,2.7391,3.8805,69.6496,26.3664,#N/A N/A,#N/A N/A,2.9692,34.0286,11.1895
1/6/2011,20.31,2.7636,3.9152,70.2724,26.6022,#N/A N/A,#N/A N/A,2.9935,34.3063,11.099
1/7/2011,20.57,2.7989,3.9653,71.172,26.9428,#N/A N/A,#N/A N/A,3.0285,34.7073,10.9707
1/10/2011,20.81,2.8316,4.0116,72.0024,27.2571,#N/A N/A,#N/A N/A,3.0608,35.0776,10.8549
1/11/2011,20.89,2.8425,4.027,72.2792,27.3619,#N/A N/A,#N/A N/A,3.0715,35.201,10.8169
1/12/2011,20.7925,2.8292,4.0082,71.9419,27.2342,#N/A N/A,#N/A N/A,3.0584,35.0506,10.8633
1/13/2011,20.63,2.8071,3.9769,71.3796,27.0213,#N/A N/A,#N/A N/A,3.0365,34.7999,10.9415
1/14/2011,20.82,2.833,4.0135,72.037,27.2702,#N/A N/A,#N/A N/A,3.0621,35.093,10.8502
1/18/2011,20.7225,2.8197,3.9947,71.6997,27.1425,#N/A N/A,#N/A N/A,3.049,34.9426,10.8969
1/19/2011,20.82,2.833,4.0135,72.037,27.2702,#N/A N/A,#N/A N/A,3.0621,35.093,10.8502
1/20/2011,20.35,2.769,3.9229,70.4108,26.6546,#N/A N/A,#N/A N/A,2.9989,34.368,11.079
1/21/2011,20.48,2.7867,3.9479,70.8606,26.8249,#N/A N/A,#N/A N/A,3.0164,34.5685,11.0148
1/24/2011,20.24,2.754,3.9017,70.0302,26.5105,#N/A N/A,#N/A N/A,2.9841,34.1983,11.134
1/25/2011,20.04,2.7268,3.8631,69.3382,26.2486,#N/A N/A,#N/A N/A,2.9571,33.8898,11.2354
1/26/2011,20.25,2.7554,3.9036,70.0648,26.5236,#N/A N/A,#N/A N/A,2.9854,34.2137,11.129
1/27/2011,20.92,2.8466,4.0328,72.383,27.4012,#N/A N/A,#N/A N/A,3.0756,35.2472,10.8027
1/28/2011,20.84,2.8357,4.0173,72.1062,27.2964,#N/A N/A,#N/A N/A,3.0648,35.1238,10.8406
1/31/2011,21.11,2.8724,4.0694,73.0404,27.6501,#N/A N/A,#N/A N/A,3.1012,35.5403,10.7136
2/1/2011,21.22,2.8874,4.0906,73.421,27.7941,#N/A N/A,#N/A N/A,3.116,35.71,10.6627
2/2/2011,21.16,2.8792,4.079,73.2134,27.7155,#N/A N/A,#N/A N/A,3.1079,35.6175,10.6904
2/3/2011,21.23,2.8887,4.0925,73.4556,27.8072,#N/A N/A,#N/A N/A,3.1173,35.7254,10.6581
2/4/2011,21.455,2.9194,4.1359,74.2341,28.1019,#N/A N/A,#N/A N/A,3.1476,36.0725,10.5555
2/7/2011,21.78,2.9636,4.1985,75.3586,28.5276,#N/A N/A,#N/A N/A,3.1913,36.5739,10.4108
2/8/2011,22.185,3.0187,4.2766,76.7599,29.0581,#N/A N/A,#N/A N/A,3.2459,37.1986,10.236
2/9/2011,22.09,3.0058,4.2583,76.4312,28.9337,#N/A N/A,#N/A N/A,3.2331,37.0521,10.2765
2/10/2011,22.17,3.0167,4.2737,76.708,29.0385,#N/A N/A,#N/A N/A,3.2438,37.1755,10.2424
2/11/2011,22.05,3.0003,4.2506,76.2928,28.8813,#N/A N/A,#N/A N/A,3.2277,36.9904,10.2936
2/14/2011,21.97,2.9894,4.2352,76.016,28.7765,#N/A N/A,#N/A N/A,3.2169,36.867,10.3281
2/15/2011,21.58,2.9364,4.16,74.6666,28.2657,#N/A N/A,#N/A N/A,3.1644,36.2653,10.4994
2/16/2011,21.59,2.9377,4.1619,74.7012,28.2788,#N/A N/A,#N/A N/A,3.1658,36.2808,10.4949
2/17/2011,21.35,2.9051,4.1156,73.8708,27.9644,#N/A N/A,#N/A N/A,3.1335,35.9106,10.6031
2/18/2011,20.72,2.8194,3.9942,71.691,27.1392,#N/A N/A,#N/A N/A,3.0487,34.9387,10.8981
2/22/2011,20.25,2.7554,3.9036,70.0648,26.5236,#N/A N/A,#N/A N/A,2.9854,34.2137,11.129
2/23/2011,20.32,2.7649,3.9171,70.307,26.6153,#N/A N/A,#N/A N/A,2.9948,34.3217,11.094
2/24/2011,20.95,2.8506,4.0385,72.4868,27.4405,#N/A N/A,#N/A N/A,3.0796,35.2935,10.7885
2/25/2011,21.38,2.9092,4.1214,73.9746,28.0037,#N/A N/A,#N/A N/A,3.1375,35.9568,10.5895
2/28/2011,21.35,2.9051,4.1156,73.8708,27.9644,#N/A N/A,#N/A N/A,3.1335,35.9106,10.6031
3/1/2011,20.57,2.7989,3.9653,71.172,26.9428,#N/A N/A,#N/A N/A,3.0697,35.1802,10.8233
3/2/2011,20.82,2.833,4.0135,72.037,27.2702,#N/A N/A,#N/A N/A,3.1039,35.5715,10.7042
3/3/2011,21.33,2.9024,4.1118,73.8016,27.9382,#N/A N/A,#N/A N/A,3.1736,36.37,10.4692
3/4/2011,21.33,2.9024,4.1118,73.8016,27.9382,#N/A N/A,#N/A N/A,3.1736,36.37,10.4692
3/7/2011,20.86,2.8384,4.0212,72.1754,27.3226,#N/A N/A,#N/A N/A,3.1093,35.6342,10.6854
3/8/2011,21.05,2.8643,4.0578,72.8328,27.5715,#N/A N/A,#N/A N/A,3.1353,35.9316,10.5969
3/9/2011,20.84,2.8357,4.0173,72.1062,27.2964,#N/A N/A,#N/A N/A,3.1066,35.6029,10.6948
3/10/2011,20.34,2.7676,3.921,70.3762,26.6415,#N/A N/A,#N/A N/A,3.0383,34.8201,10.9352
3/11/2011,20.75,2.8234,4,71.7948,27.1785,#N/A N/A,#N/A N/A,3.0943,35.462,10.7373
3/14/2011,20.54,2.7949,3.9595,71.0682,26.9035,#N/A N/A,#N/A N/A,3.0656,35.1332,10.8377
3/15/2011,20.34,2.7676,3.921,70.3762,26.6415,#N/A N/A,#N/A N/A,3.0383,34.8201,10.9352
3/16/2011,20.305,2.7629,3.9142,70.2551,26.5957,#N/A N/A,#N/A N/A,3.0335,34.7653,10.9524
3/17/2011,20.65,2.8098,3.9807,71.4488,27.0475,#N/A N/A,#N/A N/A,3.0807,35.3054,10.7849
3/18/2011,20.75,2.8234,4,71.7948,27.1785,#N/A N/A,#N/A N/A,3.0943,35.462,10.7373
3/21/2011,21.4,2.9119,4.1253,74.0438,28.0299,#N/A N/A,#N/A N/A,3.1831,36.4796,10.4377
3/22/2011,21.21,2.886,4.0887,73.3864,27.781,#N/A N/A,#N/A N/A,3.1572,36.1821,10.5235
3/23/2011,21.1175,2.8734,4.0708,73.0664,27.6599,#N/A N/A,#N/A N/A,3.1445,36.0373,10.5658
3/24/2011,21.48,2.9228,4.1407,74.3206,28.1347,#N/A N/A,#N/A N/A,3.194,36.6048,10.402
3/25/2011,21.26,2.8928,4.0983,73.5594,27.8465,#N/A N/A,#N/A N/A,3.164,36.2604,10.5008
3/28/2011,20.91,2.8452,4.0308,72.3484,27.3881,#N/A N/A,#N/A N/A,3.1162,35.7124,10.6619
3/29/2011,20.96,2.852,4.0405,72.5214,27.4536,#N/A N/A,#N/A N/A,3.123,35.7907,10.6386
3/30/2011,20.95,2.8506,4.0385,72.4868,27.4405,#N/A N/A,#N/A N/A,3.1216,35.7751,10.6433
3/31/2011,20.99,2.7956,3.5995,55.9908,22.8924,#N/A N/A,#N/A N/A,2.9906,27.4218,9.6899
4/1/2011,21.92,2.9195,3.759,58.4716,23.9067,#N/A N/A,#N/A N/A,3.1138,28.5507,9.3068
4/4/2011,21.98,2.9275,3.7693,58.6316,23.9721,#N/A N/A,#N/A N/A,3.1217,28.6236,9.2831
4/5/2011,22.71,3.0247,3.8945,60.5789,24.7683,#N/A N/A,#N/A N/A,3.2184,29.5097,9.0043
4/6/2011,22.49,2.9954,3.8568,59.9921,24.5284,#N/A N/A,#N/A N/A,3.1892,29.2427,9.0866
4/7/2011,20.96,2.7916,3.5944,55.9108,22.8597,#N/A N/A,#N/A N/A,2.9867,27.3853,9.7028
4/8/2011,20.63,2.7477,3.5378,55.0305,22.4998,#N/A N/A,#N/A N/A,2.9594,27.1348,9.7924
4/11/2011,20.57,2.7397,3.5275,54.8705,22.4343,#N/A N/A,#N/A N/A,2.9514,27.0615,9.8189
4/12/2011,20.29,2.7024,3.4795,54.1236,22.129,#N/A N/A,#N/A N/A,2.9141,26.7196,9.9446
4/13/2011,20.45,2.7237,3.5069,54.5504,22.3035,#N/A N/A,#N/A N/A,2.9354,26.915,9.8724
4/14/2011,21.13,2.8143,3.6235,56.3643,23.0451,#N/A N/A,#N/A N/A,3.0259,27.7454,9.5769
4/15/2011,20.88,2.781,3.5807,55.6974,22.7724,#N/A N/A,#N/A N/A,2.9927,27.4401,9.6835
4/18/2011,20.86,2.7783,3.5772,55.644,22.7506,#N/A N/A,#N/A N/A,2.99,27.4157,9.6921
4/19/2011,21.05,2.8036,3.6098,56.1509,22.9578,#N/A N/A,#N/A N/A,3.0153,27.6477,9.6107
4/20/2011,21.27,2.8329,3.6476,56.7377,23.1978,#N/A N/A,#N/A N/A,3.0446,27.9164,9.5182
4/21/2011,21.07,2.8063,3.6133,56.2042,22.9797,#N/A N/A,#N/A N/A,3.018,27.6722,9.6023
4/25/2011,20.91,2.785,3.5858,55.7774,22.8052,#N/A N/A,#N/A N/A,2.9966,27.4768,9.6705
4/26/2011,20.78,2.7676,3.5635,55.4306,22.6634,#N/A N/A,#N/A N/A,2.9793,27.318,9.7267
4/27/2011,20.83,2.7743,3.5721,55.564,22.7179,#N/A N/A,#N/A N/A,2.986,27.3791,9.705
4/28/2011,20.61,2.745,3.5344,54.9772,22.478,#N/A N/A,#N/A N/A,2.9567,27.1104,9.8012
4/29/2011,21.54,2.8689,3.6939,57.4579,23.4923,#N/A N/A,#N/A N/A,3.0806,28.2461,9.4071
5/2/2011,21.69,2.8888,3.7196,57.8581,23.6558,#N/A N/A,#N/A N/A,3.1005,28.4293,9.3465
5/3/2011,21.52,2.8662,3.6904,57.4046,23.4704,#N/A N/A,#N/A N/A,3.0779,28.2217,9.4153
5/4/2011,21.43,2.8542,3.675,57.1645,23.3723,#N/A N/A,#N/A N/A,3.0659,28.1118,9.4521
5/5/2011,21.31,2.8382,3.6544,56.8444,23.2414,#N/A N/A,#N/A N/A,3.0499,27.9652,9.5016
5/6/2011,20.49,2.729,3.5138,54.6571,22.3471,#N/A N/A,#N/A N/A,2.9407,26.9638,9.8545
5/9/2011,20.36,2.7117,3.4915,54.3103,22.2053,#N/A N/A,#N/A N/A,2.9243,26.813,9.9099
5/10/2011,20.44,2.7224,3.5052,54.5237,22.2926,#N/A N/A,#N/A N/A,2.9349,26.9108,9.8739
5/11/2011,20.5,2.7303,3.5155,54.6837,22.358,#N/A N/A,#N/A N/A,2.9429,26.9841,9.8471
5/12/2011,20.31,2.705,3.4829,54.1769,22.1508,#N/A N/A,#N/A N/A,2.9176,26.752,9.9325
5/13/2011,20.05,2.6704,3.4383,53.4834,21.8672,#N/A N/A,#N/A N/A,2.883,26.4343,10.0519
5/16/2011,19.78,2.6344,3.392,52.7631,21.5727,#N/A N/A,#N/A N/A,2.847,26.1045,10.1789
5/17/2011,19.09,2.5425,3.2737,50.9226,20.8202,#N/A N/A,#N/A N/A,2.7551,25.2616,10.5185
5/18/2011,20.48,2.7277,3.5121,54.6304,22.3362,#N/A N/A,#N/A N/A,2.9402,26.9596,9.856
5/19/2011,20.35,2.7104,3.4898,54.2836,22.1944,#N/A N/A,#N/A N/A,2.9229,26.8008,9.9144
5/20/2011,20.06,2.6717,3.4401,53.51,21.8781,#N/A N/A,#N/A N/A,2.8843,26.4466,10.0472
5/23/2011,19.92,2.6531,3.416,53.1366,21.7254,#N/A N/A,#N/A N/A,2.8656,26.2755,10.1126
5/24/2011,19.9,2.6504,3.4126,53.0832,21.7036,#N/A N/A,#N/A N/A,2.863,26.2511,10.1221
5/25/2011,20.31,2.705,3.4829,54.1769,22.1508,#N/A N/A,#N/A N/A,2.9176,26.752,9.9325
5/26/2011,20.17,2.6864,3.4589,53.8035,21.9981,#N/A N/A,#N/A N/A,2.8989,26.5809,9.9965
5/27/2011,20.1,2.6771,3.4469,53.6167,21.9217,#N/A N/A,#N/A N/A,2.8896,26.4954,10.0287
5/31/2011,20.11,2.6784,3.4486,53.6434,21.9326,#N/A N/A,#N/A N/A,2.891,26.5076,10.0241
6/1/2011,20.02,2.6664,3.4332,53.4033,21.8345,#N/A N/A,#N/A N/A,2.879,26.3977,10.0658
6/2/2011,20.02,2.6664,3.4332,53.4033,21.8345,#N/A N/A,#N/A N/A,2.879,26.3977,10.0658
6/3/2011,19.755,2.6311,3.3877,52.6964,21.5455,#N/A N/A,#N/A N/A,2.8437,26.074,10.1908
6/6/2011,19.55,2.6038,3.3526,52.1496,21.3219,#N/A N/A,#N/A N/A,2.8163,25.8235,10.2896
6/7/2011,19.46,2.5918,3.3372,51.9095,21.2237,#N/A N/A,#N/A N/A,2.8044,25.7136,10.3336
6/8/2011,19.5,2.5972,3.344,52.0162,21.2674,#N/A N/A,#N/A N/A,2.8097,25.7625,10.314
6/9/2011,19.63,2.6145,3.3663,52.363,21.4091,#N/A N/A,#N/A N/A,2.827,25.9213,10.2509
6/10/2011,19.2,2.5572,3.2926,51.216,20.9402,#N/A N/A,#N/A N/A,2.7697,25.396,10.4629
6/13/2011,18.535,2.4686,3.1785,49.4421,20.2149,#N/A N/A,#N/A N/A,2.6811,24.5836,10.8086
6/14/2011,18.795,2.5033,3.2231,50.1356,20.4985,#N/A N/A,#N/A N/A,2.7158,24.9012,10.6708
6/15/2011,18.58,2.4746,3.1862,49.5621,20.264,#N/A N/A,#N/A N/A,2.6871,24.6386,10.7845
6/16/2011,18.61,2.4786,3.1914,49.6422,20.2967,#N/A N/A,#N/A N/A,2.6911,24.6752,10.7685
6/17/2011,18.48,2.4613,3.1691,49.2954,20.1549,#N/A N/A,#N/A N/A,2.6738,24.5164,10.8383
6/20/2011,18.59,2.476,3.188,49.5888,20.2749,#N/A N/A,#N/A N/A,2.6884,24.6508,10.7792
6/21/2011,19.36,2.5785,3.32,51.6428,21.1147,#N/A N/A,#N/A N/A,2.791,25.5914,10.383
6/22/2011,19.24,2.5625,3.2994,51.3227,20.9838,#N/A N/A,#N/A N/A,2.775,25.4448,10.4428
6/23/2011,18.95,2.5239,3.2497,50.5491,20.6675,#N/A N/A,#N/A N/A,2.7364,25.0906,10.5902
6/24/2011,18.7,2.4906,3.2068,49.8822,20.3949,#N/A N/A,#N/A N/A,2.7031,24.7852,10.7207
6/27/2011,18.94,2.5226,3.248,50.5224,20.6566,#N/A N/A,#N/A N/A,2.7351,25.0784,10.5954
6/28/2011,19.155,2.5512,3.2849,51.0959,20.8911,#N/A N/A,#N/A N/A,2.7637,25.341,10.4856
6/29/2011,19.19,2.5559,3.2909,51.1893,20.9293,#N/A N/A,#N/A N/A,2.7684,25.3838,10.4679
6/30/2011,19.42,2.593,2.9537,51.3167,18.8471,#N/A N/A,#N/A N/A,2.8421,22.0011,9.6067
7/1/2011,19.67,2.6263,2.9917,51.9774,19.0897,#N/A N/A,#N/A N/A,2.8759,22.2627,9.4939
7/5/2011,19.81,2.645,3.013,52.3473,19.2256,#N/A N/A,#N/A N/A,2.8948,22.4091,9.4318
7/6/2011,20.12,2.6864,3.0601,53.1665,19.5264,#N/A N/A,#N/A N/A,2.9367,22.7335,9.2973
7/7/2011,20.5,2.7372,3.1179,54.1706,19.8952,#N/A N/A,#N/A N/A,2.9881,23.131,9.1375
7/8/2011,20.23,2.7011,3.0768,53.4571,19.6332,#N/A N/A,#N/A N/A,2.9516,22.8485,9.2504
7/11/2011,19.93,2.6611,3.0312,52.6644,19.342,#N/A N/A,#N/A N/A,2.9111,22.5347,9.3793
7/12/2011,19.735,2.635,3.0016,52.1491,19.1528,#N/A N/A,#N/A N/A,2.8847,22.3307,9.465
7/13/2011,19.06,2.5449,2.8989,50.3655,18.4977,#N/A N/A,#N/A N/A,2.7935,21.6245,9.774
7/14/2011,18.875,2.5202,2.8708,49.8766,18.3181,#N/A N/A,#N/A N/A,2.7685,21.431,9.8623
7/15/2011,18.67,2.4928,2.8396,49.3349,18.1192,#N/A N/A,#N/A N/A,2.7408,21.2165,9.962
7/18/2011,18.45,2.4634,2.8061,48.7535,17.9057,#N/A N/A,#N/A N/A,2.711,20.9864,10.0713
7/19/2011,18.71,2.4982,2.8457,49.4406,18.158,#N/A N/A,#N/A N/A,2.7462,21.2584,9.9424
7/20/2011,18.58,2.4808,2.8259,49.0971,18.0318,#N/A N/A,#N/A N/A,2.7286,21.1224,10.0064
7/21/2011,18.88,2.5209,2.8715,49.8898,18.323,#N/A N/A,#N/A N/A,2.7692,21.4362,9.8599
7/22/2011,18.93,2.5275,2.8791,50.0219,18.3715,#N/A N/A,#N/A N/A,2.7759,21.4885,9.8359
7/25/2011,18.71,2.4982,2.8457,49.4406,18.158,#N/A N/A,#N/A N/A,2.7462,21.2584,9.9424
7/26/2011,18.35,2.4501,2.7909,48.4893,17.8086,#N/A N/A,#N/A N/A,2.6975,20.8818,10.1217
7/27/2011,17.71,2.3646,2.6936,46.7981,17.1875,#N/A N/A,#N/A N/A,2.611,20.2122,10.457
7/28/2011,17.74,2.3686,2.6981,46.8774,17.2166,#N/A N/A,#N/A N/A,2.6151,20.2436,10.4408
7/29/2011,18.15,2.4234,2.7605,47.9608,17.6145,#N/A N/A,#N/A N/A,2.6705,20.6725,10.2241
8/1/2011,18.01,2.4047,2.7392,47.5909,17.4787,#N/A N/A,#N/A N/A,2.6516,20.5261,10.2971
8/2/2011,16.74,2.2351,2.546,44.2349,16.2461,#N/A N/A,#N/A N/A,2.4799,19.1975,11.0097
8/3/2011,18.18,2.4274,2.7651,48.0401,17.6436,#N/A N/A,#N/A N/A,2.6746,20.7039,10.2087
8/4/2011,17.58,2.3473,2.6738,46.4546,17.0613,#N/A N/A,#N/A N/A,2.5935,20.0762,10.5278
8/5/2011,16.81,2.2445,2.5567,44.4199,16.3141,#N/A N/A,#N/A N/A,2.4894,19.2707,10.9679
8/8/2011,14.88,1.9868,2.2631,39.3199,14.441,#N/A N/A,#N/A N/A,2.2286,17.2516,12.2515
8/9/2011,15.47,2.0656,2.3529,40.879,15.0136,#N/A N/A,#N/A N/A,2.2835,17.6764,11.9572
8/10/2011,14.49,1.9347,2.2038,38.2894,14.0625,#N/A N/A,#N/A N/A,2.1526,16.6633,12.6841
8/11/2011,15.28,2.0402,2.324,40.3769,14.8292,#N/A N/A,#N/A N/A,2.2581,17.48,12.0915
8/12/2011,15.27,2.0389,2.3225,40.3505,14.8195,#N/A N/A,#N/A N/A,2.2567,17.4696,12.0987
8/15/2011,15.71,2.0976,2.3894,41.5132,15.2465,#N/A N/A,#N/A N/A,2.3155,17.9245,11.7917
8/16/2011,15.55,2.0762,2.3651,41.0904,15.0912,#N/A N/A,#N/A N/A,2.2941,17.7591,11.9015
8/17/2011,15.3,2.0429,2.327,40.4298,14.8486,#N/A N/A,#N/A N/A,2.2607,17.5006,12.0772
8/18/2011,14.51,1.9374,2.2069,38.3422,14.0819,#N/A N/A,#N/A N/A,2.1553,16.684,12.6684
8/19/2011,14.54,1.9414,2.2114,38.4215,14.111,#N/A N/A,#N/A N/A,2.1593,16.715,12.6449
8/22/2011,14.78,1.9734,2.2479,39.0557,14.344,#N/A N/A,#N/A N/A,2.1913,16.9631,12.4599
8/23/2011,16.04,2.1417,2.4396,42.3852,15.5668,#N/A N/A,#N/A N/A,2.3596,18.2656,11.5714
8/24/2011,16.7,2.2298,2.54,44.1292,16.2073,#N/A N/A,#N/A N/A,2.4477,18.9478,11.1548
8/25/2011,16.78,2.2405,2.5521,44.3406,16.2849,#N/A N/A,#N/A N/A,2.4584,19.0305,11.1063
8/26/2011,17.32,2.3126,2.6343,45.7676,16.809,#N/A N/A,#N/A N/A,2.5305,19.5887,10.7898
8/29/2011,17.54,2.3419,2.6677,46.3489,17.0225,#N/A N/A,#N/A N/A,2.5599,19.8161,10.666
8/30/2011,17.77,2.3727,2.7027,46.9567,17.2457,#N/A N/A,#N/A N/A,2.5906,20.0539,10.5396
8/31/2011,17.955,2.3974,2.7308,47.4455,17.4253,#N/A N/A,#N/A N/A,2.6153,20.2451,10.44
9/1/2011,17.57,2.346,2.6723,46.4282,17.0516,#N/A N/A,#N/A N/A,2.5639,19.8472,10.6493
9/2/2011,17.115,2.2852,2.6031,45.2259,16.6101,#N/A N/A,#N/A N/A,2.5031,19.3768,10.9078
9/6/2011,16.84,2.2485,2.5613,44.4992,16.3432,#N/A N/A,#N/A N/A,2.4664,19.0926,11.0702
9/7/2011,17.7,2.3633,2.6921,46.7717,17.1778,#N/A N/A,#N/A N/A,2.5812,19.9815,10.5777
9/8/2011,17.865,2.3853,2.7171,47.2077,17.3379,#N/A N/A,#N/A N/A,2.6033,20.1521,10.4882
9/9/2011,17.09,2.2819,2.5993,45.1598,16.5858,#N/A N/A,#N/A N/A,2.4998,19.351,10.9224
9/12/2011,17.235,2.3012,2.6213,45.5429,16.7265,#N/A N/A,#N/A N/A,2.5191,19.5009,10.8384
9/13/2011,17.6,2.35,2.6768,46.5074,17.0808,#N/A N/A,#N/A N/A,2.5679,19.8782,10.6327
9/14/2011,18.32,2.4461,2.7863,48.41,17.7795,#N/A N/A,#N/A N/A,2.664,20.6224,10.249
9/15/2011,18.48,2.4675,2.8107,48.8328,17.9348,#N/A N/A,#N/A N/A,2.6854,20.7878,10.1674
9/16/2011,18.72,2.4995,2.8472,49.467,18.1677,#N/A N/A,#N/A N/A,2.7174,21.0359,10.0475
9/19/2011,18.57,2.4795,2.8244,49.0706,18.0221,#N/A N/A,#N/A N/A,2.6974,20.8809,10.1221
9/20/2011,18.96,2.5315,2.8837,50.1012,18.4006,#N/A N/A,#N/A N/A,2.7495,21.284,9.9304
9/21/2011,18.5,2.4701,2.8137,48.8857,17.9542,#N/A N/A,#N/A N/A,2.6881,20.8085,10.1573
9/22/2011,18.01,2.4047,2.7392,47.5909,17.4787,#N/A N/A,#N/A N/A,2.6226,20.302,10.4108
9/23/2011,18.315,2.4454,2.7856,48.3968,17.7747,#N/A N/A,#N/A N/A,2.6634,20.6173,10.2516
9/26/2011,18.82,2.5129,2.8624,49.7313,18.2648,#N/A N/A,#N/A N/A,2.7308,21.1393,9.9984
9/27/2011,19.29,2.5756,2.9339,50.9732,18.7209,#N/A N/A,#N/A N/A,2.7936,21.6251,9.7738
9/28/2011,18.75,2.5035,2.8517,49.5463,18.1968,#N/A N/A,#N/A N/A,2.7214,21.0669,10.0327
9/29/2011,18.7,2.4968,2.8441,49.4142,18.1483,#N/A N/A,#N/A N/A,2.7148,21.0152,10.0574
9/30/2011,18.02,2.3647,2.4772,50.27,20.1643,#N/A N/A,#N/A N/A,2.5567,21.8171,9.1755
10/3/2011,16.99,2.2295,2.3356,47.3967,19.0117,#N/A N/A,#N/A N/A,2.4222,20.669,9.6852
10/4/2011,16.82,2.2072,2.3123,46.9224,18.8215,#N/A N/A,#N/A N/A,2.4,20.4795,9.7748
10/5/2011,17.605,2.3102,2.4202,49.1123,19.6999,#N/A N/A,#N/A N/A,2.5025,21.3545,9.3743
10/6/2011,17.62,2.3122,2.4222,49.1542,19.7167,#N/A N/A,#N/A N/A,2.5045,21.3712,9.367
10/7/2011,17.76,2.3306,2.4415,49.5447,19.8733,#N/A N/A,#N/A N/A,2.5228,21.5273,9.2991
10/10/2011,18.62,2.4434,2.5597,51.9438,20.8357,#N/A N/A,#N/A N/A,2.6351,22.4859,8.9026
10/11/2011,18.83,2.471,2.5886,52.5297,21.0706,#N/A N/A,#N/A N/A,2.6625,22.72,8.8109
10/12/2011,18.66,2.4487,2.5652,52.0554,20.8804,#N/A N/A,#N/A N/A,2.6403,22.5305,8.885
10/13/2011,19.19,2.5182,2.6381,53.534,21.4735,#N/A N/A,#N/A N/A,2.7096,23.1213,8.658
10/14/2011,19.3,2.5327,2.6532,53.8408,21.5966,#N/A N/A,#N/A N/A,2.7239,23.2439,8.6123
10/17/2011,18.54,2.4329,2.5487,51.7207,20.7461,#N/A N/A,#N/A N/A,2.6247,22.3967,8.9381
10/18/2011,19.02,2.4959,2.6147,53.0597,21.2833,#N/A N/A,#N/A N/A,2.6874,22.9318,8.7295
10/19/2011,18.84,2.4723,2.59,52.5576,21.0818,#N/A N/A,#N/A N/A,2.6639,22.7311,8.8066
