Date,Price,P/FCF,P/EBITDA,P/E,EV/EBITDA,P/S,P/B,EV/B,EV/FCF,LTDebt/EV
4/20/11,26.56,#N/A N/A,74.577,204.3077,85.5384,3.4154,16.0342,15.3422,#N/A N/A,0
4/21/11,26.5,#N/A N/A,74.4085,203.8462,85.3357,3.4076,15.998,15.3058,#N/A N/A,0
4/25/11,26.04,#N/A N/A,73.1169,200.3077,83.7818,3.3485,15.7203,15.0271,#N/A N/A,0
4/26/11,25.81,#N/A N/A,72.4711,198.5385,83.0049,3.3189,15.5815,14.8878,#N/A N/A,0
4/27/11,25.82,#N/A N/A,72.4991,198.6154,83.0387,3.3202,15.5875,14.8938,#N/A N/A,0
4/28/11,26.79,#N/A N/A,75.2228,206.0769,86.3153,3.4449,16.1731,15.4815,#N/A N/A,0
4/29/11,28.24,#N/A N/A,79.2942,217.2308,91.2135,3.6314,17.0484,16.36,#N/A N/A,0
5/2/11,29.64,#N/A N/A,83.2252,228,95.9427,3.8114,17.8936,17.2083,#N/A N/A,0
5/3/11,29.38,#N/A N/A,82.4951,226,95.0644,3.778,17.7367,17.0508,#N/A N/A,0
5/4/11,27.49,#N/A N/A,77.1883,211.4615,88.68,3.5349,16.5957,15.9056,#N/A N/A,0
5/5/11,27.61,#N/A N/A,77.5252,212.3846,89.0853,3.5504,16.6681,15.9783,#N/A N/A,0
5/6/11,27.8,#N/A N/A,78.0587,213.8462,89.7272,3.5748,16.7828,16.0935,#N/A N/A,0
5/9/11,28.34,#N/A N/A,79.575,218,91.5513,3.6442,17.1088,16.4206,#N/A N/A,0
5/10/11,28.49,#N/A N/A,79.9961,219.1538,92.058,3.6635,17.1994,16.5115,#N/A N/A,0
5/11/11,26.75,#N/A N/A,75.1105,205.7692,86.1802,3.4398,16.1489,15.4573,#N/A N/A,0
5/12/11,26.36,#N/A N/A,74.0154,202.7692,84.8628,3.3896,15.9135,15.221,#N/A N/A,0
5/13/11,25.27,#N/A N/A,70.9548,194.3846,81.2481,3.2495,15.2555,14.5727,#N/A N/A,0
5/16/11,24.47,#N/A N/A,68.7085,188.2308,78.5435,3.1466,14.7725,14.0876,#N/A N/A,0
5/17/11,24.4,#N/A N/A,68.512,187.6923,78.3069,3.1376,14.7302,14.0451,#N/A N/A,0
5/18/11,24.7,#N/A N/A,69.3543,190,79.3211,3.1762,14.9114,14.227,#N/A N/A,0
5/19/11,24.95,#N/A N/A,70.0563,191.9231,80.1662,3.2083,15.0623,14.3786,#N/A N/A,0
5/20/11,24.37,#N/A N/A,68.4277,187.4615,78.2054,3.1337,14.7121,14.0269,#N/A N/A,0
5/23/11,23.3,#N/A N/A,65.4233,179.2308,74.5881,2.9961,14.0662,13.3781,#N/A N/A,0
5/24/11,23.58,#N/A N/A,66.2095,181.3846,75.5347,3.0322,14.2352,13.5479,#N/A N/A,0
5/25/11,24.03,#N/A N/A,67.4731,184.8462,77.056,3.09,14.5069,13.8208,#N/A N/A,0
5/26/11,24.32,#N/A N/A,68.2873,187.0769,78.0364,3.1273,14.682,13.9966,#N/A N/A,0
5/27/11,24.48,#N/A N/A,68.7366,188.3077,78.5773,3.1479,14.7785,14.0936,#N/A N/A,0
5/31/11,24.34,#N/A N/A,68.3435,187.2308,78.104,3.1299,14.694,14.0087,#N/A N/A,0
6/1/11,23.97,#N/A N/A,67.3046,184.3846,76.8532,3.0823,14.4707,13.7844,#N/A N/A,0
6/2/11,24.21,#N/A N/A,67.9785,186.2308,77.6645,3.1132,14.6155,13.9299,#N/A N/A,0
6/3/11,23.95,#N/A N/A,67.2484,184.2308,76.7856,3.0797,14.4586,13.7723,#N/A N/A,0
6/6/11,23.73,#N/A N/A,66.6307,182.5385,76.0418,3.0514,14.3258,13.6389,#N/A N/A,0
6/7/11,23.16,#N/A N/A,65.0302,178.1538,74.1148,2.9781,13.9817,13.2932,#N/A N/A,0
6/8/11,22.7,#N/A N/A,63.7386,174.6154,72.5597,2.919,13.704,13.0143,#N/A N/A,0
6/9/11,22.18,#N/A N/A,62.2785,170.6154,70.8017,2.8521,13.39,12.699,#N/A N/A,0
6/10/11,21.91,#N/A N/A,61.5204,168.5385,69.8889,2.8174,13.227,12.5353,#N/A N/A,0
6/13/11,22.1,#N/A N/A,62.0539,170,70.5313,2.8418,13.3417,12.6505,#N/A N/A,0
6/14/11,23.91,#N/A N/A,67.1361,183.9231,76.6503,3.0746,14.4344,13.748,#N/A N/A,0
6/15/11,23.65,#N/A N/A,66.4061,181.9231,75.7713,3.0412,14.2775,13.5903,#N/A N/A,0
6/16/11,23.46,#N/A N/A,65.8726,180.4615,75.129,3.0167,14.1628,13.4751,#N/A N/A,0
6/17/11,23.02,#N/A N/A,64.6371,177.0769,73.6415,2.9601,13.8971,13.2083,#N/A N/A,0
6/20/11,23.42,#N/A N/A,65.7603,180.1538,74.9938,3.0116,14.1386,13.4509,#N/A N/A,0
6/21/11,24.16,#N/A N/A,67.8381,185.8462,77.4955,3.1067,14.5854,13.8996,#N/A N/A,0
6/22/11,24.37,#N/A N/A,68.4277,187.4615,78.2054,3.1337,14.7121,14.0269,#N/A N/A,0
6/23/11,24.55,#N/A N/A,68.9331,188.8462,78.814,3.1569,14.8208,14.1361,#N/A N/A,0
6/24/11,24.59,#N/A N/A,69.0455,189.1538,78.9492,3.162,14.8449,14.1603,#N/A N/A,0
6/27/11,26.7,#N/A N/A,74.9701,205.3846,86.0825,3.4334,16.1188,15.4397,#N/A N/A,0
6/28/11,28.54,#N/A N/A,80.1365,219.5385,92.3029,3.67,17.2296,16.5554,#N/A N/A,0
6/29/11,28.41,#N/A N/A,79.7715,218.5385,91.8634,3.6532,17.1511,16.4766,#N/A N/A,0
6/30/11,28.79,#N/A N/A,77.1307,169.3529,74.7075,3.9908,14.6289,13.6556,#N/A N/A,0
7/1/11,28.91,#N/A N/A,77.4522,170.0588,75.0368,4.0074,14.6898,13.7158,#N/A N/A,0
7/5/11,29.84,#N/A N/A,79.9438,175.5294,77.5885,4.1363,15.1624,14.1822,#N/A N/A,0
7/6/11,29.01,#N/A N/A,77.7201,170.6471,75.3112,4.0212,14.7406,13.7659,#N/A N/A,0
7/7/11,28.69,#N/A N/A,76.8628,168.7647,74.4331,3.9769,14.578,13.6054,#N/A N/A,0
7/8/11,27.81,#N/A N/A,74.5052,163.5882,72.0185,3.8549,14.1309,13.1641,#N/A N/A,0
7/11/11,27.39,#N/A N/A,73.38,161.1176,70.8661,3.7967,13.9175,12.9534,#N/A N/A,0
7/12/11,27.86,#N/A N/A,74.6392,163.8824,72.1557,3.8618,14.1563,13.1891,#N/A N/A,0
7/13/11,27.99,#N/A N/A,74.9875,164.6471,72.5124,3.8799,14.2224,13.2543,#N/A N/A,0
7/14/11,27.31,#N/A N/A,73.1657,160.6471,70.6466,3.7856,13.8768,12.9133,#N/A N/A,0
7/15/11,27.44,#N/A N/A,73.514,161.4118,71.0033,3.8036,13.9429,12.9785,#N/A N/A,0
7/18/11,27.22,#N/A N/A,72.9246,160.1176,70.3997,3.7731,13.8311,12.8682,#N/A N/A,0
7/19/11,29.24,#N/A N/A,78.3363,172,75.9422,4.0531,14.8575,13.8813,#N/A N/A,0
7/20/11,30.02,#N/A N/A,80.426,176.5882,78.0824,4.1612,15.2538,14.2725,#N/A N/A,0
7/21/11,30.24,#N/A N/A,81.0154,177.8824,78.6861,4.1917,15.3656,14.3828,#N/A N/A,0
7/22/11,30.26,#N/A N/A,81.069,178,78.741,4.1945,15.3758,14.3928,#N/A N/A,0
7/25/11,29.99,#N/A N/A,80.3456,176.4118,78.0001,4.1571,15.2386,14.2574,#N/A N/A,0
7/26/11,30.01,#N/A N/A,80.3992,176.5294,78.055,4.1599,15.2488,14.2675,#N/A N/A,0
7/27/11,29.48,#N/A N/A,78.9793,173.4118,76.6008,4.0864,14.9795,14.0016,#N/A N/A,0
7/28/11,30.02,#N/A N/A,80.426,176.5882,78.0824,4.1612,15.2538,14.2725,#N/A N/A,0
7/29/11,30.04,#N/A N/A,80.4796,176.7059,78.1373,4.164,15.264,14.2825,#N/A N/A,0
8/1/11,30.8,#N/A N/A,82.5157,181.1765,80.2226,4.2694,15.6502,14.6637,#N/A N/A,0
8/2/11,30.14,#N/A N/A,80.7475,177.2941,78.4117,4.1779,15.3148,14.3327,#N/A N/A,0
8/3/11,30.49,#N/A N/A,81.6852,179.3529,79.372,4.2264,15.4927,14.5082,#N/A N/A,0
8/4/11,29.86,#N/A N/A,79.9974,175.6471,77.6434,4.1391,15.1725,14.1922,#N/A N/A,0
8/5/11,29.11,#N/A N/A,77.9881,171.2353,75.5855,4.0351,14.7915,13.8161,#N/A N/A,0
8/8/11,27.65,#N/A N/A,74.0766,162.6471,71.5795,3.8327,14.0496,13.0838,#N/A N/A,0
8/9/11,28.6,#N/A N/A,76.6217,168.2353,74.1862,3.9644,14.5323,13.5603,#N/A N/A,0
8/10/11,26.81,#N/A N/A,71.8262,157.7059,69.2747,3.7163,13.6228,12.6625,#N/A N/A,0
8/11/11,27.2,#N/A N/A,72.871,160,70.3448,3.7704,13.8209,12.8581,#N/A N/A,0
8/12/11,27.2,#N/A N/A,72.871,160,71.379,3.7704,13.8209,13.0472,#N/A N/A,0
8/15/11,28.12,#N/A N/A,75.3358,165.4118,73.9384,3.8979,14.2884,13.515,#N/A N/A,0
8/16/11,28.36,#N/A N/A,75.9787,166.8235,74.606,3.9311,14.4104,13.637,#N/A N/A,0
8/17/11,28.09,#N/A N/A,75.2554,165.2353,73.8549,3.8937,14.2732,13.4997,#N/A N/A,0
8/18/11,26.12,#N/A N/A,69.9776,153.6471,68.3746,3.6206,13.2722,12.498,#N/A N/A,0
8/19/11,24.99,#N/A N/A,66.9502,147,65.2311,3.464,12.698,11.9234,#N/A N/A,0
8/22/11,24.83,#N/A N/A,66.5216,146.0588,64.786,3.4418,12.6167,11.842,#N/A N/A,0
8/23/11,25.16,#N/A N/A,67.4057,148,65.704,3.4876,12.7844,12.0099,#N/A N/A,0
8/24/11,25.44,#N/A N/A,68.1558,149.6471,66.4829,3.5264,12.9266,12.1522,#N/A N/A,0
8/25/11,26.08,#N/A N/A,69.8704,153.4118,68.2633,3.6151,13.2518,12.4777,#N/A N/A,0
8/26/11,26.13,#N/A N/A,70.0044,153.7059,68.4024,3.622,13.2773,12.5031,#N/A N/A,0
8/29/11,27.13,#N/A N/A,72.6835,159.5882,71.1843,3.7606,13.7854,13.0116,#N/A N/A,0
8/30/11,27.06,#N/A N/A,72.4959,159.1765,70.9896,3.7509,13.7498,12.976,#N/A N/A,0
8/31/11,26.84,#N/A N/A,71.9065,157.8824,70.3776,3.7204,13.638,12.8641,#N/A N/A,0
9/1/11,25.68,#N/A N/A,68.7988,151.0588,67.1506,3.5597,13.0486,12.2743,#N/A N/A,0
9/2/11,25,#N/A N/A,66.977,147.0588,65.2589,3.4654,12.7031,11.9285,#N/A N/A,0
9/6/11,25.18,#N/A N/A,67.4593,148.1176,65.7597,3.4903,12.7945,12.02,#N/A N/A,0
9/7/11,25.21,#N/A N/A,67.5396,148.2941,65.8431,3.4945,12.8098,12.0353,#N/A N/A,0
9/8/11,24.41,#N/A N/A,65.3964,143.5882,63.6176,3.3836,12.4033,11.6285,#N/A N/A,0
9/9/11,23.21,#N/A N/A,62.1815,136.5294,60.2794,3.2173,11.7935,11.0183,#N/A N/A,0
9/12/11,23.65,#N/A N/A,63.3603,139.1176,61.5034,3.2783,12.0171,11.242,#N/A N/A,0
9/13/11,23.63,#N/A N/A,63.3067,139,61.4478,3.2755,12.0069,11.2319,#N/A N/A,0
9/14/11,24.6,#N/A N/A,65.9054,144.7059,64.1462,3.4099,12.4998,11.7251,#N/A N/A,0
9/15/11,24.59,#N/A N/A,65.8786,144.6471,64.1183,3.4086,12.4947,11.72,#N/A N/A,0
9/16/11,25.03,#N/A N/A,67.0574,147.2353,65.3424,3.4696,12.7183,11.9437,#N/A N/A,0
9/19/11,25.65,#N/A N/A,68.7184,150.8824,67.0671,3.5555,13.0334,12.259,#N/A N/A,0
9/20/11,24.83,#N/A N/A,66.5216,146.0588,64.786,3.4418,12.6167,11.842,#N/A N/A,0
9/21/11,23.01,#N/A N/A,61.6457,135.3529,59.723,3.1896,11.6919,10.9166,#N/A N/A,0
9/22/11,21.16,#N/A N/A,56.6894,124.4706,54.5765,2.9331,10.7519,9.9759,#N/A N/A,0
9/23/11,21.22,#N/A N/A,56.8501,124.8235,54.7434,2.9414,10.7824,10.0064,#N/A N/A,0
9/26/11,22.15,#N/A N/A,59.3416,130.2941,57.3306,3.0703,11.2549,10.4793,#N/A N/A,0
9/27/11,22.84,#N/A N/A,61.1902,134.3529,59.2501,3.166,11.6055,10.8302,#N/A N/A,0
9/28/11,21.71,#N/A N/A,58.1629,127.7059,56.1066,3.0093,11.0313,10.2556,#N/A N/A,0
9/29/11,21.53,#N/A N/A,57.6806,126.6471,55.6058,2.9844,10.9399,10.164,#N/A N/A,0
9/30/11,21.23,111.8934,47.0702,101.0952,43.7818,2.7526,10,9.058,103.2001,0
10/3/11,19.78,104.2511,43.8553,94.1905,40.5031,2.5646,9.317,8.3797,95.4718,0
10/4/11,21.04,110.892,46.6489,100.1905,43.3522,2.7279,9.9105,8.9691,102.1874,0
10/5/11,21.55,113.58,47.7797,102.619,44.5053,2.7941,10.1507,9.2077,104.9056,0
10/6/11,22.3,117.5329,49.4426,106.1905,46.2012,2.8913,10.504,9.5585,108.903,0
10/7/11,20.74,109.3109,45.9838,98.7619,42.6738,2.689,9.7692,8.8288,100.5884,0
10/10/11,21.12,111.3137,46.8263,100.5714,43.5331,2.7383,9.9482,9.0065,102.6138,0
10/11/11,21.76,114.6868,48.2453,103.619,44.9802,2.8213,10.2496,9.3059,106.0249,0
10/12/11,22.37,117.9018,49.5978,106.5238,46.3595,2.9004,10.537,9.5913,109.2761,0
10/13/11,22.24,117.2167,49.3095,105.9048,46.0655,2.8835,10.4757,9.5305,108.5833,0
10/14/11,22.51,118.6397,49.9082,107.1905,46.6761,2.9185,10.6029,9.6568,110.0223,0
10/17/11,20.63,108.7311,45.7399,98.2381,42.4251,2.6748,9.7174,8.7773,100.0022,0
10/18/11,20.51,108.0986,45.4739,97.6667,42.1537,2.6592,9.6609,8.7212,99.3626,0
10/19/11,20.26,106.781,44.9196,96.4762,41.5885,2.6268,9.5431,8.6042,98.0301,0
10/20/11,20.3,106.9918,45.0083,96.6667,41.6789,2.632,9.5619,8.6229,98.2433,0
10/21/11,22.66,119.4303,50.2407,107.9048,47.0152,2.938,10.6736,9.7269,110.8218,0
10/24/11,23.07,121.5912,51.1498,109.8571,47.9423,2.9911,10.8667,9.9187,113.0071,0
10/25/11,23.7,124.9116,52.5466,112.8571,49.3668,3.0728,11.1634,10.2135,116.3649,0
10/26/11,23.71,124.9643,52.5688,112.9048,49.3894,3.0741,11.1682,10.2181,116.4182,0
10/27/11,24.98,131.6579,55.3845,118.9524,52.2611,3.2388,11.7664,10.8123,123.1871,0
10/28/11,25.14,132.5012,55.7393,119.7143,52.6229,3.2595,11.8417,10.8871,124.0399,0
10/31/11,23.81,125.4914,52.7905,113.381,49.6156,3.0871,11.2153,10.2649,116.9512,0
11/1/11,23.03,121.3804,51.0611,109.6667,47.8519,2.986,10.8479,9.9,112.7939,0
11/2/11,26.9,141.7773,59.6415,128.0952,56.6025,3.4877,12.6707,11.7105,133.4205,0
11/3/11,27.52,145.0451,61.0161,131.0476,58.0045,3.5681,12.9628,12.0005,136.725,0
11/4/11,27.34,144.0964,60.617,130.1905,57.5974,3.5448,12.878,11.9163,135.7656,0
11/7/11,27.85,146.7843,61.7478,132.619,58.7506,3.6109,13.1182,12.1549,138.4839,0
11/8/11,28.62,150.8427,63.455,136.2857,60.4917,3.7107,13.4809,12.5151,142.5879,0
11/9/11,25.35,133.608,56.2049,120.7143,53.0977,3.2868,11.9406,10.9854,125.1592,0
11/10/11,25.37,133.7134,56.2492,120.8095,53.5571,3.2893,11.9501,11.0804,126.242,0
11/11/11,25.94,136.7176,57.513,123.5238,54.8553,3.3633,12.2186,11.349,129.302,0
11/14/11,26.75,140.9868,59.3089,127.381,56.7001,3.4683,12.6001,11.7306,133.6504,0
11/15/11,26.82,141.3557,59.4641,127.7143,56.8595,3.4773,12.6331,11.7636,134.0261,0
11/16/11,25.49,134.3459,56.5153,121.381,53.8304,3.3049,12.0066,11.1369,126.8862,0
11/17/11,25.76,135.7689,57.1139,122.6667,54.4454,3.3399,12.1338,11.2642,128.3357,0
11/18/11,24.74,130.393,54.8524,117.8095,52.1223,3.2077,11.6533,10.7835,122.86,0
11/21/11,23.69,124.8589,52.5244,112.8095,49.731,3.0715,11.1587,10.2888,117.2232,0
11/22/11,22.59,119.0613,50.0855,107.5714,47.2257,2.9289,10.6406,9.7705,111.318,0
11/23/11,21.62,113.9489,47.9349,102.9524,45.0166,2.8031,10.1837,9.3134,106.1107,0
11/25/11,20.91,110.2068,46.3607,99.5714,43.3996,2.7111,9.8493,8.9789,102.2991,0
11/28/11,21.5,113.3165,47.6688,102.381,44.7433,2.7876,10.1272,9.2569,105.4665,0
11/29/11,21.1,111.2082,46.782,100.4762,43.8323,2.7357,9.9388,9.0684,103.3191,0
11/30/11,23.08,121.6439,51.1719,109.9048,48.3417,2.9924,10.8714,10.0014,113.9485,0
12/1/11,22.9,120.6952,50.7729,109.0476,47.9318,2.9691,10.7866,9.9166,112.9822,0
12/2/11,22.56,118.9032,50.019,107.4286,47.1574,2.925,10.6265,9.7564,111.1569,0
12/5/11,22.96,121.0114,50.9059,109.3333,48.0684,2.9769,10.8149,9.9448,113.3043,0
12/6/11,23,121.2223,50.9946,109.5238,48.1595,2.9821,10.8337,9.9637,113.519,0
12/7/11,22.94,120.906,50.8615,109.2381,48.0229,2.9743,10.8055,9.9354,113.1969,0
12/8/11,21.98,115.8463,48.7331,104.6667,45.8365,2.8498,10.3533,9.4831,108.0433,0
12/9/11,22.44,118.2708,49.753,106.8571,46.8841,2.9095,10.5699,9.6998,110.5127,0
12/12/11,22.08,116.3734,48.9548,105.1429,46.0642,2.8628,10.4004,9.5302,108.5801,0
12/13/11,21.99,115.899,48.7552,104.7143,45.8592,2.8511,10.358,9.4878,108.097,0
12/14/11,21.21,111.788,47.0259,101,44.0828,2.75,9.9906,9.1203,103.9097,0
12/15/11,21.37,112.6313,47.3806,101.7619,44.4472,2.7707,10.0659,9.1957,104.7686,0
12/16/11,22,115.9517,48.7774,104.7619,45.882,2.8524,10.3627,9.4925,108.1507,0
12/19/11,22.29,117.4802,49.4204,106.1429,46.5425,2.89,10.4993,9.6291,109.7075,0
12/20/11,23.37,123.1724,51.8149,111.2857,49.0022,3.03,11.008,10.138,115.5053,0
12/21/11,23.25,122.5399,51.5489,110.7143,48.7289,3.0145,10.9515,10.0815,114.8611,0
12/22/11,23.29,122.7507,51.6375,110.9048,48.82,3.0197,10.9703,10.1003,115.0758,0
12/23/11,23.73,125.0697,52.6131,113,49.8221,3.0767,11.1776,10.3077,117.4379,0
12/27/11,24.18,127.4415,53.6108,115.1429,50.8469,3.1351,11.3895,10.5197,119.8537,0
12/28/11,22.86,120.4844,50.6842,108.8571,47.8407,2.9639,10.7678,9.8977,112.7674,0
12/29/11,23.51,123.9102,52.1253,111.9524,49.321,3.0482,11.0739,10.204,116.2569,0
12/30/11,22.98,299.8424,39.7594,82.0714,36.5504,2.7011,9.5251,8.6532,237.9849,0
1/3/12,23.27,303.6263,40.2612,83.1071,37.0557,2.7352,9.6453,8.7728,241.2749,0
1/4/12,23.58,307.6711,40.7975,84.2143,37.5958,2.7716,9.7738,8.9007,244.7919,0
1/5/12,24.39,318.24,42.199,87.1071,39.0072,2.8668,10.1095,9.2349,253.9814,0
1/6/12,24.8,323.5897,42.9083,88.5714,39.7216,2.915,10.2794,9.404,258.6329,0
1/9/12,24.9,324.8945,43.0814,88.9286,39.8958,2.9268,10.3209,9.4452,259.7674,0
1/10/12,25.65,334.6804,44.379,91.6071,41.2026,3.0149,10.6318,9.7546,268.2762,0
1/11/12,26.79,349.5551,46.3514,95.6786,43.1889,3.1489,11.1043,10.2249,281.2095,0
1/12/12,26.6,347.076,46.0227,95,42.8579,3.1266,11.0255,10.1465,279.054,0
1/13/12,26.28,342.9007,45.469,93.8571,42.3003,3.089,10.8929,10.0145,275.4235,0
1/17/12,26.39,344.3359,45.6593,94.25,42.492,3.1019,10.9385,10.0599,276.6715,0
1/18/12,26.4,344.4664,45.6766,94.2857,42.5094,3.1031,10.9426,10.064,276.785,0
1/19/12,26.37,344.075,45.6247,94.1786,42.4571,3.0995,10.9302,10.0516,276.4446,0
1/20/12,26.05,339.8996,45.0711,93.0357,41.8996,3.0619,10.7976,9.9196,272.8142,0
1/23/12,25.65,334.6804,44.379,91.6071,41.2026,3.0149,10.6318,9.7546,268.2762,0
1/24/12,25.83,337.0291,44.6904,92.25,41.5162,3.0361,10.7064,9.8289,270.3183,0
1/25/12,26.87,350.599,46.4898,95.9643,43.3283,3.1583,11.1374,10.2579,282.1171,0
1/26/12,27.01,352.4257,46.732,96.4643,43.5723,3.1748,11.1955,10.3156,283.7054,0
1/27/12,27.04,352.8171,46.7839,96.5714,43.6245,3.1783,11.2079,10.328,284.0458,0
1/30/12,26.58,346.8151,45.9881,94.9286,42.823,3.1242,11.0172,10.1383,278.8271,0
1/31/12,26.83,350.077,46.4206,95.8214,43.2586,3.1536,11.1209,10.2414,281.6633,0
2/1/12,27.82,362.9945,48.1335,99.3571,44.9836,3.27,11.5312,10.6498,292.8949,0
2/2/12,27.64,360.6459,47.822,98.7143,44.67,3.2488,11.4566,10.5755,290.8528,0
2/3/12,27.06,353.0781,46.8185,96.6429,43.6594,3.1806,11.2162,10.3363,284.2727,0
2/6/12,25.96,338.7253,44.9154,92.7143,41.7427,3.0514,10.7603,9.8825,271.7931,0
2/7/12,25.38,331.1575,43.9119,90.6429,40.7321,2.9832,10.5198,9.6432,265.213,0
2/8/12,24.74,322.8068,42.8045,88.3571,39.617,2.908,10.2546,9.3792,257.9522,0
2/9/12,24.34,317.5876,42.1125,86.9286,38.92,2.8609,10.0888,9.2142,253.4141,0
2/10/12,24.47,319.2838,42.3374,87.3929,39.1466,2.8762,10.1427,9.2679,254.889,0
2/13/12,24.58,320.7191,42.5277,87.7857,39.3382,2.8891,10.1883,9.3132,256.137,0
2/14/12,24.39,318.24,42.199,87.1071,39.0072,2.8668,10.1095,9.2349,253.9814,0
2/15/12,24.39,318.24,42.199,87.1071,39.0072,2.8668,10.1095,9.2349,253.9814,0
2/16/12,24.49,319.5448,42.372,87.4643,39.1814,2.8786,10.1509,9.2761,255.1159,0
2/17/12,24.11,314.5866,41.7145,86.1071,38.5193,2.8339,9.9934,9.1194,250.8048,0
2/21/12,23.74,309.7588,41.0744,84.7857,37.8746,2.7904,9.8401,8.9667,246.6071,0
2/22/12,23.58,307.6711,40.7975,84.2143,37.5958,2.7716,9.7738,8.9007,244.7919,0
2/23/12,24.24,316.2828,41.9395,86.5714,38.7458,2.8492,10.0473,9.173,252.2796,0
2/24/12,25.2,328.8089,43.6004,90,40.4185,2.962,10.4452,9.569,263.1709,0
2/27/12,25,326.1993,43.2544,89.2857,40.07,2.9385,10.3623,9.4865,260.9019,0
2/28/12,24.89,324.764,43.0641,88.8929,39.8784,2.9256,10.3167,9.4411,259.6539,0
2/29/12,25.99,339.1168,44.9673,92.8214,42.0706,3.0549,10.7727,9.9601,273.9282,0
3/1/12,25.36,330.8965,43.8772,90.5714,40.9663,2.9808,10.5116,9.6987,266.7373,0
3/2/12,23.71,309.3674,41.0225,84.6786,38.0738,2.7869,9.8276,9.0139,247.904,0
3/5/12,22.89,298.668,39.6037,81.75,36.6363,2.6905,9.4878,8.6736,238.5445,0
3/6/12,22.24,290.1869,38.4791,79.4286,35.4969,2.6141,9.2183,8.4038,231.1253,0
3/7/12,22.6,294.8841,39.102,80.7143,36.1279,2.6564,9.3676,8.5532,235.2344,0
3/8/12,23.03,300.4948,39.8459,82.25,36.8817,2.707,9.5458,8.7317,240.1424,0
3/9/12,23.94,312.3684,41.4204,85.5,38.477,2.8139,9.923,9.1093,250.5293,0
3/12/12,23.94,312.3684,41.4204,85.5,38.477,2.8139,9.923,9.1093,250.5293,0
3/13/12,24.74,322.8068,42.8045,88.3571,39.8794,2.908,10.2546,9.4413,259.6605,0
3/14/12,24.47,319.2838,42.3374,87.3929,39.4061,2.8762,10.1427,9.3293,256.5787,0
3/15/12,24.57,320.5886,42.5104,87.75,39.5814,2.888,10.1841,9.3708,257.7201,0
3/16/12,24.74,322.8068,42.8045,88.3571,39.8794,2.908,10.2546,9.4413,259.6605,0
3/19/12,25.05,326.8517,43.3409,89.4643,40.4228,2.9444,10.3831,9.57,263.1989,0
3/20/12,24.04,313.6732,41.5934,85.8571,38.6523,2.8257,9.9644,9.1508,251.6707,0
3/21/12,23.91,311.977,41.3685,85.3929,38.4244,2.8104,9.9105,9.0969,250.1868,0
3/22/12,24.04,313.6732,41.5934,85.8571,38.6523,2.8257,9.9644,9.1508,251.6707,0
3/23/12,24.67,321.8934,42.6834,88.1071,39.7567,2.8997,10.2256,9.4123,258.8616,0
3/26/12,24.94,325.4164,43.1506,89.0714,40.23,2.9315,10.3375,9.5244,261.9434,0
3/27/12,24.21,315.8914,41.8875,86.4643,38.9503,2.8457,10.0349,9.2214,253.6111,0
3/28/12,24.06,313.9342,41.628,85.9286,38.6873,2.828,9.9727,9.1591,251.899,0
3/29/12,19.6,255.7402,33.9114,70,30.8689,2.3038,8.1241,7.3081,200.9921,0
3/30/12,19.97,29.8929,162.2614,#N/A N/A,153.4595,2.8526,#N/A N/A,#N/A N/A,26.9267,0
4/2/12,20,29.9378,162.5051,#N/A N/A,153.7182,2.8569,#N/A N/A,#N/A N/A,26.9721,0
4/3/12,20.07,30.0426,163.0739,#N/A N/A,154.3217,2.8669,#N/A N/A,#N/A N/A,27.078,0
4/4/12,20.02,29.9677,162.6676,#N/A N/A,153.8906,2.8598,#N/A N/A,#N/A N/A,27.0024,0
4/5/12,20.27,30.342,164.6989,#N/A N/A,156.046,2.8955,#N/A N/A,#N/A N/A,27.3806,0
4/9/12,19.47,29.1444,158.1987,#N/A N/A,149.1487,2.7812,#N/A N/A,#N/A N/A,26.1703,0
4/10/12,18.79,28.1266,152.6736,#N/A N/A,143.2861,2.6841,#N/A N/A,#N/A N/A,25.1416,0
4/11/12,19.11,28.6056,155.2736,#N/A N/A,146.045,2.7298,#N/A N/A,#N/A N/A,25.6257,0
4/12/12,19.36,28.9798,157.305,#N/A N/A,148.2004,2.7655,#N/A N/A,#N/A N/A,26.0039,0
4/13/12,19,28.4409,154.3799,#N/A N/A,145.0966,2.7141,#N/A N/A,#N/A N/A,25.4593,0
4/16/12,18.99,28.4259,154.2986,#N/A N/A,145.0104,2.7126,#N/A N/A,#N/A N/A,25.4442,0
4/17/12,19.62,29.369,159.4175,#N/A N/A,150.442,2.8026,#N/A N/A,#N/A N/A,26.3972,0
4/18/12,19.46,29.1295,158.1175,#N/A N/A,149.0625,2.7798,#N/A N/A,#N/A N/A,26.1552,0
4/19/12,19.23,28.7852,156.2487,#N/A N/A,147.0796,2.7469,#N/A N/A,#N/A N/A,25.8073,0
4/20/12,19.11,28.6056,155.2736,#N/A N/A,146.045,2.7298,#N/A N/A,#N/A N/A,25.6257,0
4/23/12,19,28.4409,154.3799,#N/A N/A,145.0966,2.7141,#N/A N/A,#N/A N/A,25.4593,0
4/24/12,18.49,27.6775,150.236,#N/A N/A,140.6996,2.6412,#N/A N/A,#N/A N/A,24.6878,0
4/25/12,10.75,16.0916,87.3465,#N/A N/A,73.9686,1.5356,#N/A N/A,#N/A N/A,12.9789,0
